				
9569.88				-35.7538
9589.8				-35.7458
9599.87				-35.7661
9609.74				-35.9213
9619.8				-35.8754
9629.87				-35.8826
9639.72				-36.0379
9649.79				-35.9765
9659.85				-35.9620
9669.71				-35.9473
9679.77				-35.8829
9689.84				-36.0717
9699.71				-36.1010
9709.76				-35.9813
9719.84				-36.1189
9729.87				-36.1088
9739.77				-36.1714
9749.8				-36.2580
9759.87				-36.3432
9769.73				-36.2066
9779.8				-36.3095
9789.86				-36.4397
9799.73				-36.3940
9809.79				-36.4422
9829.71				-36.5845
9839.77				-36.5064
9849.83				-36.6811
9859.71				-36.4686
9869.76				-36.6036
9879.82				-36.6514
9889.88				-36.5587
9899.73				-36.7427
9909.8				-36.7001
9919.86				-36.7220
9929.73				-36.7232
9939.8				-36.9890
9949.85				-36.8995
9959.73				-36.8968
9969.78				-36.8267
9989.73				-36.9724
9999.78				-37.0546
